
Locational Marginal Prices for Real Power at nodes ($/MWh): 
1	-40.2254
2	-40.2254
3	-40.2254
4	-40.2254
5	-40.2254
6	-40.2254
7	-40.2254
8	-40.2254
9	-40.2254
10	-40.2254
11	-40.2254
12	-40.2254
13	-40.2254
14	-40.2254
15	-40.2254
16	-40.2254
17	-40.2254
18	-40.2254
19	-40.2254
20	-40.2254
21	-40.2254
22	-40.2254
23	-40.2254
24	-40.2254
25	-40.2254
26	-40.2254
27	-40.2254
28	-40.2254
29	-40.2254
30	-40.2254
31	-40.2254
32	-40.2254
33	-40.2254
34	-40.2254
35	-40.2254
36	-40.2254
37	-40.2254
38	-40.2254
39	-40.2254
40	-40.2254
41	-40.2254
42	-40.2254
43	-40.2254
44	-40.2254
45	-40.2254
46	-40.2254
47	-40.2254
48	-40.2254
49	-40.2254
50	-40.2254
51	-40.2254
52	-40.2254
53	-40.2254
54	-40.2254
55	-40.2254
56	-40.2254
57	-40.2254
58	-40.2254
59	-40.2254
60	-40.2254
61	-40.2254
62	-40.2254
63	-40.2254
64	-40.2254
65	-40.2254
66	-40.2254
67	-40.2254
68	-40.2254
69	-40.2254
70	-40.2254
71	-40.2254
72	-40.2254
73	-40.2254
74	-40.2254
75	-40.2254
76	-40.2254
77	-40.2254
78	-40.2254
79	-40.2254
80	-40.2254
81	-40.2254
82	-40.2254
83	-40.2254
84	-40.2254
85	-40.2254
86	-40.2254
87	-40.2254
88	-40.2254
89	-40.2254
90	-40.2254
91	-40.2254
92	-40.2254
93	-40.2254
94	-40.2254
95	-40.2254
96	-40.2254
97	-40.2254
98	-40.2254
99	-40.2254
100	-40.2254
101	-40.2254
102	-40.2254
103	-40.2254
104	-40.2254
105	-40.2254
106	-40.2254
107	-40.2254
108	-40.2254
109	-40.2254
110	-40.2254
111	-40.2254
112	-40.2254
113	-40.2254
114	-40.2254
115	-40.2254
116	-40.2254
117	-40.2254
118	-40.2254
119	-40.2254
120	-40.2254
121	-40.2254
122	-40.2254
123	-40.2254
124	-40.2254
125	-40.2254
126	-40.2254
127	-40.2254
128	-40.2254
129	-40.2254
130	-40.2254
131	-40.2254
132	-40.2254
133	-40.2254
134	-40.2254
135	-40.2254
136	-40.2254
137	-40.2254
138	-40.2254
139	-40.2254
140	-40.2254
141	-40.2254
142	-40.2254
143	-40.2254
144	-40.2254
145	-40.2254
146	-40.2254
147	-40.2254
148	-40.2254
149	-40.2254
150	-40.2254
151	-40.2254
152	-40.2254
153	-40.2254
154	-40.2254
155	-40.2254
156	-40.2254
157	-40.2254
158	-40.2254
159	-40.2254
160	-40.2254
161	-40.2254
162	-40.2254
163	-40.2254
164	-40.2254
165	-40.2254
166	-40.2254
167	-40.2254
168	-40.2254
169	-40.2254
170	-40.2254
171	-40.2254
172	-40.2254
173	-40.2254
174	-40.2254
175	-40.2254
176	-40.2254
177	-40.2254
178	-40.2254
179	-40.2254
180	-40.2254
181	-40.2254
182	-40.2254
183	-40.2254
184	-40.2254
185	-40.2254
186	-40.2254
187	-40.2254
188	-40.2254
189	-40.2254
190	-40.2254
191	-40.2254
192	-40.2254
193	-40.2254
194	-40.2254
195	-40.2254
196	-40.2254
197	-40.2254
198	-40.2254
199	-40.2254
200	-40.2254
201	-40.2254
202	-40.2254
203	-40.2254
204	-40.2254
205	-40.2254
206	-40.2254
207	-40.2254
208	-40.2254
209	-40.2254
210	-40.2254
211	-40.2251
212	-40.2251
213	-40.2251
214	-40.2251
215	-40.2252
216	-40.2252
217	-40.2252
218	-40.2254
219	-40.2254
220	-40.2254
221	-40.2254
222	-40.2254
223	-40.2254
224	-40.2254
225	-40.2254
226	-40.2254
227	-40.2254
228	-40.2254
229	-40.2254
230	-40.2254
231	-40.2254
232	-40.2254
233	-40.2254
234	-40.2254
235	-40.2254
236	-40.2254
237	-40.2254
238	-40.2254
239	-40.2254
240	-40.2254
241	-40.2254
242	-40.2254
243	-40.225
244	-40.2251
245	-40.2253
246	-40.2254
247	-40.2252
248	-40.2253
249	-40.2251
250	-40.2251
251	-40.2251
252	-40.2251
253	-40.2251
254	-40.2251
255	-40.2247
256	-40.2251
257	-40.2254
258	-40.2251
259	-40.2251
260	-40.2254
261	-40.2254
262	-40.2254
263	-40.2254
264	-40.2254
265	-40.2254
266	-40.2254
267	-40.2254
268	-40.2254
269	-40.2254
270	-40.2254
271	-40.2254
272	-40.2254
273	-40.2254
274	-40.2254
275	-40.2254
276	-40.2254
277	-40.2254
278	-40.2254
279	-40.2254
280	-40.2254
281	-40.2254
282	-40.2254
283	-40.2254
284	-40.2254
285	-40.2254
286	-40.2254
287	-40.2254
288	-40.2254
289	-40.2254
290	-40.2254
291	-40.2254
292	-40.2254
293	-40.2254
294	-40.2254
295	-40.2254
296	-40.2254
297	-40.2254
298	-40.2254
299	-40.2254
300	-40.2254
