54 6
1	100	4000	0	1	0
4	100	4000	0	1	0
6	100	4000	0	1	0
8	100	4000	0	1	0
10	222.222	2000	0	5.5	0
12	1176.47	2000	0	1.85	0
15	100	4000	0	1	0
18	100	4000	0	1	0
19	100	4000	0	1	0
24	100	4000	0	1	0
25	454.545	2000	0	3.2	0
26	318.471	2000	0	4.14	0
27	100	4000	0	1	0
31	14285.7	2000	0	1.07	0
32	100	4000	0	1	0
34	100	4000	0	1	0
36	100	4000	0	1	0
40	100	4000	0	1	0
42	100	4000	0	1	0
46	5263.16	2000	0	1.19	0
49	490.196	2000	0	3.04	0
54	2083.33	2000	0	1.48	0
55	100	4000	0	1	0
56	100	4000	0	1	0
59	645.161	2000	0	2.55	0
61	625	2000	0	2.6	0
62	100	4000	0	1	0
65	255.754	2000	0	4.91	0
66	255.102	2000	0	4.92	0
69	193.648	2000	0	8.052	0
70	100	4000	0	1	0
72	100	4000	0	1	0
73	100	4000	0	1	0
74	100	4000	0	1	0
76	100	4000	0	1	0
77	100	4000	0	1	0
80	209.644	2000	0	5.77	0
85	100	4000	0	1	0
87	25000	2000	0	1.04	0
89	164.745	2000	0	7.07	0
90	100	4000	0	1	0
91	100	4000	0	1	0
92	100	4000	0	1	0
99	100	4000	0	1	0
100	396.825	2000	0	3.52	0
103	2500	2000	0	1.4	0
104	100	4000	0	1	0
105	100	4000	0	1	0
107	100	4000	0	1	0
110	100	4000	0	1	0
111	2777.78	2000	0	1.36	0
112	100	4000	0	1	0
113	100	4000	0	1	0
116	100	4000	0	1	0

